attr_type,pair,qkey,wd_A_to_realA,wd_A_to_realB,wd_B_to_realB,wd_predA_predB,real_wd_AB,condition,donor_cells,wd_patch_to_realB,wd_patch_to_realA,wd_patch_to_predA,wd_patch_to_predB,shift_ke_realB,shift_ke_predB,gerak_total
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV19c_W43,0.14649362748074612,0.2629533383338586,0.2576102124882358,0.025371866609544047,0.4094469658146047,true,,0.2629533383338586,0.14649362748074612,0.0,0.025371866609544047,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV19c_W43,0.14649362748074612,0.2629533383338586,0.2576102124882358,0.025371866609544047,0.4094469658146047,othercell_1,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.26061601511961396,0.14883095069499075,0.0023373232142446243,0.025919020175933838,0.0023373232142446243,-0.0005471535663897908,0.0023373232142446243
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV19c_W43,0.14649362748074612,0.2629533383338586,0.2576102124882358,0.025371866609544047,0.4094469658146047,othercell_2,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.2634544759918121,0.14599248982279261,0.0015994354252321652,0.026971302034776212,-0.0005011376579535098,-0.0015994354252321652,0.0015994354252321652
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV19c_W43,0.14649362748074612,0.2629533383338586,0.2576102124882358,0.025371866609544047,0.4094469658146047,dimshuffle,,0.2611233400536197,0.148323625760985,0.0021484025459582723,0.02752026915550232,0.001829998280238887,-0.0021484025459582723,0.0021484025459582723
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,ADMISSIONh_W43,0.6237321307064936,0.21941388910966786,0.23503671346323424,0.015622824353566378,0.4043182415968257,true,,0.21941388910966786,0.6237321307064936,0.0,0.015622824353566378,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,ADMISSIONh_W43,0.6237321307064936,0.21941388910966786,0.23503671346323424,0.015622824353566378,0.4043182415968257,othercell_1,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.21941388910966786,0.6237321307064936,0.0,0.015622824353566378,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,ADMISSIONh_W43,0.6237321307064936,0.21941388910966786,0.23503671346323424,0.015622824353566378,0.4043182415968257,othercell_2,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.21941388910966786,0.6237321307064936,0.0,0.015622824353566378,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,ADMISSIONh_W43,0.6237321307064936,0.21941388910966786,0.23503671346323424,0.015622824353566378,0.4043182415968257,dimshuffle,,0.22457436953976095,0.6288926111365867,0.005160480430093095,0.010462343923473283,-0.005160480430093095,0.005160480430093095,0.005160480430093095
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV21_W43,0.2286322195537904,0.5755242394001321,0.4904319201903317,0.08509231920980043,0.3758923680294315,true,,0.5780000374932752,0.2286322195537904,0.0024757980931431334,0.08756811730294356,-0.0024757980931431334,-0.0024757980931431334,0.0024757980931431334
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV21_W43,0.2286322195537904,0.5755242394001321,0.4904319201903317,0.08509231920980043,0.3758923680294315,othercell_1,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.5742347464182957,0.2264969727207675,0.002135246833022908,0.08380282622796398,0.0012894929818363376,0.0012894929818364487,0.002135246833022908
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV21_W43,0.2286322195537904,0.5755242394001321,0.4904319201903317,0.08509231920980043,0.3758923680294315,othercell_2,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.5755242394001321,0.2286322195537904,0.0,0.08509231920980043,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV21_W43,0.2286322195537904,0.5755242394001321,0.4904319201903317,0.08509231920980043,0.3758923680294315,dimshuffle,,0.5792922188317586,0.23076320487730836,0.0037679794316264337,0.08886029864142686,-0.0037679794316265447,-0.0037679794316264337,0.0037679794316264337
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV5j_W43,0.6186884448367511,0.2470132260180667,0.26781881278837405,0.03516997689569079,0.3716752188186845,true,,0.24685626842856867,0.6185314872472532,0.0024858013831156878,0.034244540075413804,0.00015695758949801908,0.0009254368202769869,0.0024858013831156878
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV5j_W43,0.6186884448367511,0.2470132260180667,0.26781881278837405,0.03516997689569079,0.3716752188186845,othercell_1,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.24685626842856867,0.6185314872472532,0.0024858013831156878,0.034244540075413804,0.00015695758949801908,0.0009254368202769869,0.0024858013831156878
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV5j_W43,0.6186884448367511,0.2470132260180667,0.26781881278837405,0.03516997689569079,0.3716752188186845,othercell_2,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.24685626842856867,0.6185314872472532,0.0024858013831156878,0.034244540075413804,0.00015695758949801908,0.0009254368202769869,0.0024858013831156878
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV5j_W43,0.6186884448367511,0.2470132260180667,0.26781881278837405,0.03516997689569079,0.3716752188186845,dimshuffle,,0.24590659597469383,0.6175818147933783,0.0014849222962944886,0.03479035146846843,0.0011066300433728582,0.00037962542722236314,0.0014849222962944886
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV18e_W43,0.3098504561049615,0.43182685324098613,0.4556616130989958,0.029926681372833858,0.36829329650247383,true,,0.43363843606624397,0.31047540636423004,0.003277919298331766,0.03201796810517635,-0.0018115828252578403,-0.00209128673234249,0.003277919298331766
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV18e_W43,0.3098504561049615,0.43182685324098613,0.4556616130989958,0.029926681372833858,0.36829329650247383,othercell_1,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.43141585993726006,0.30856746736443397,0.002302447638948407,0.02762423373388545,0.00041099330372607046,0.002302447638948407,0.002302447638948407
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV18e_W43,0.3098504561049615,0.43182685324098613,0.4556616130989958,0.029926681372833858,0.36829329650247383,othercell_2,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.43182685324098613,0.3098504561049615,0.0,0.029926681372833858,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV18e_W43,0.3098504561049615,0.43182685324098613,0.4556616130989958,0.029926681372833858,0.36829329650247383,dimshuffle,,0.43182685324098613,0.3098504561049615,0.0,0.029926681372833858,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV47a_W43,0.5197726563533493,0.16395437953222214,0.15670723656940522,0.10107354557093984,0.35581827682112716,true,,0.16432430848306723,0.5201425853041943,0.0018962546675756753,0.10087309909375666,-0.0003699289508450887,0.00020044647718317488,0.0018962546675756753
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV47a_W43,0.5197726563533493,0.16395437953222214,0.15670723656940522,0.10107354557093984,0.35581827682112716,othercell_1,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.1627058015777455,0.5185240783988727,0.002305055302767478,0.09876849026817236,0.0012485779544766373,0.002305055302767478,0.002305055302767478
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV47a_W43,0.5197726563533493,0.16395437953222214,0.15670723656940522,0.10107354557093984,0.35581827682112716,othercell_2,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.16395437953222214,0.5197726563533493,0.0,0.10107354557093984,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV47a_W43,0.5197726563533493,0.16395437953222214,0.15670723656940522,0.10107354557093984,0.35581827682112716,dimshuffle,,0.1648893878716936,0.5207076646928208,0.004621396294432145,0.09865318508629073,-0.0009350083394714659,0.002420360484649109,0.004621396294432145
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV41_W43,0.6855904059860363,0.5284035922579637,0.5043762308963002,0.0336860692616647,0.33828973353158553,true,,0.5263000417932873,0.6834868555213598,0.002103550464676446,0.03324392537009496,0.0021035504646764736,0.00044214389156974065,0.002103550464676446
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV41_W43,0.6855904059860363,0.5284035922579637,0.5043762308963002,0.0336860692616647,0.33828973353158553,othercell_1,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.5284035922579637,0.6855904059860363,0.0,0.0336860692616647,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV41_W43,0.6855904059860363,0.5284035922579637,0.5043762308963002,0.0336860692616647,0.33828973353158553,othercell_2,RACExRELIG :: White | Other|RACExRELIG :: White | Protestant,0.5284035922579637,0.6855904059860363,0.0,0.0336860692616647,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Other | Nothing in particular -> RACExRELIG :: Black | Protestant,RACESURV41_W43,0.6855904059860363,0.5284035922579637,0.5043762308963002,0.0336860692616647,0.33828973353158553,dimshuffle,,0.5263000417932873,0.6834868555213598,0.002103550464676446,0.03324392537009496,0.0021035504646764736,0.00044214389156974065,0.002103550464676446
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV14_W43,0.6942075206508569,0.34961027627350627,0.3605946380999477,0.03141838499417221,1.0438177969243632,true,,0.34961027627350627,0.6942075206508569,0.0,0.03141838499417221,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV14_W43,0.6942075206508569,0.34961027627350627,0.3605946380999477,0.03141838499417221,1.0438177969243632,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.352392067985258,0.6914257289391051,0.0027817917117517743,0.031340989208718834,-0.0027817917117517466,7.739578545337689e-05,0.0027817917117517743
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV14_W43,0.6942075206508569,0.34961027627350627,0.3605946380999477,0.03141838499417221,1.0438177969243632,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.352392067985258,0.6914257289391051,0.0027817917117517743,0.031340989208718834,-0.0027817917117517466,7.739578545337689e-05,0.0027817917117517743
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV14_W43,0.6942075206508569,0.34961027627350627,0.3605946380999477,0.03141838499417221,1.0438177969243632,dimshuffle,,0.34539035506697646,0.6984274418573867,0.004219921206529781,0.03390331838180691,0.004219921206529809,-0.002484933387634697,0.004219921206529781
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV29d_W43,0.5555216599768966,0.4676265585851552,0.31132439249061283,0.1563021660945424,1.023148218562052,true,,0.4692434675819551,0.5539047509800967,0.0016169089967999484,0.15791907509134234,-0.0016169089967998929,-0.0016169089967999484,0.0016169089967999484
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV29d_W43,0.5555216599768966,0.4676265585851552,0.31132439249061283,0.1563021660945424,1.023148218562052,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.4671462307246008,0.5560019878374509,0.0020639062182578605,0.15582183823398804,0.0004803278605544081,0.0004803278605543526,0.0020639062182578605
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV29d_W43,0.5555216599768966,0.4676265585851552,0.31132439249061283,0.1563021660945424,1.023148218562052,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.46441696918346675,0.5587312493785851,0.003209589401688473,0.15309257669285392,0.003209589401688473,0.003209589401688473,0.003209589401688473
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV29d_W43,0.5555216599768966,0.4676265585851552,0.31132439249061283,0.1563021660945424,1.023148218562052,dimshuffle,,0.4714702161143812,0.5516780024476706,0.004363304837421922,0.16014582362376845,-0.0038436575292259967,-0.003843657529226052,0.004363304837421922
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV26_W43,0.6891015674726017,0.1943272396992512,0.236666057450104,0.0423388177508528,0.8834288071718529,true,,0.19650248172607143,0.6869263254457815,0.0028670983028003527,0.041552763802868264,-0.0021752420268202344,0.000786053947984533,0.0028670983028003527
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV26_W43,0.6891015674726017,0.1943272396992512,0.236666057450104,0.0423388177508528,0.8834288071718529,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.19642693156318253,0.6870018756086703,0.00209969186393133,0.04215914321832792,-0.00209969186393133,0.00017967453252487608,0.00209969186393133
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV26_W43,0.6891015674726017,0.1943272396992512,0.236666057450104,0.0423388177508528,0.8834288071718529,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.19650248172607143,0.6869263254457815,0.0028670983028003527,0.041552763802868264,-0.0021752420268202344,0.000786053947984533,0.0028670983028003527
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV26_W43,0.6891015674726017,0.1943272396992512,0.236666057450104,0.0423388177508528,0.8834288071718529,dimshuffle,,0.19427276035134622,0.6891560468205067,0.0019883173787692,0.04385676016521162,5.447934790497877e-05,-0.0015179424143588194,0.0019883173787692
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,FREECOLL_W92,0.333204968979631,0.4077006889524829,0.4859050199408754,0.07820433098839252,0.7409056579321138,true,,0.40425147101916026,0.3366541869129536,0.003449217933322646,0.08165354892171517,0.003449217933322646,-0.003449217933322646,0.003449217933322646
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,FREECOLL_W92,0.333204968979631,0.4077006889524829,0.4859050199408754,0.07820433098839252,0.7409056579321138,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.4077006889524829,0.333204968979631,0.0,0.07820433098839252,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,FREECOLL_W92,0.333204968979631,0.4077006889524829,0.4859050199408754,0.07820433098839252,0.7409056579321138,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.40425147101916026,0.3366541869129536,0.003449217933322646,0.08165354892171517,0.003449217933322646,-0.003449217933322646,0.003449217933322646
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,FREECOLL_W92,0.333204968979631,0.4077006889524829,0.4859050199408754,0.07820433098839252,0.7409056579321138,dimshuffle,,0.41902753718496616,0.3218781207471477,0.011326848232483255,0.06687748275590927,-0.011326848232483255,0.011326848232483255,0.011326848232483255
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV47a_W43,0.2720930094098028,0.8190145952725945,0.775971222643654,0.07227782344722133,0.7194280545808084,true,,0.8190145952725945,0.2720930094098028,0.0,0.07227782344722133,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV47a_W43,0.2720930094098028,0.8190145952725945,0.775971222643654,0.07227782344722133,0.7194280545808084,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.8167850543765562,0.27118572912642985,0.002229540896038107,0.07137054316384839,0.002229540896038218,0.0009072802833729465,0.002229540896038107
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV47a_W43,0.2720930094098028,0.8190145952725945,0.775971222643654,0.07227782344722133,0.7194280545808084,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.8202307241488724,0.2736495274066115,0.0015565179968086984,0.07383434144403003,-0.0012161288762779776,-0.0015565179968086984,0.0015565179968086984
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV47a_W43,0.2720930094098028,0.8190145952725945,0.775971222643654,0.07227782344722133,0.7194280545808084,dimshuffle,,0.8180084101734074,0.2733272177506875,0.0012342083408847238,0.07351203178810606,0.0010061850991870402,-0.0012342083408847238,0.0012342083408847238
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV47e_W43,0.63414292937376,0.06642645914591305,0.09341825725097627,0.04964240109970283,0.6546621565785604,true,,0.06642645914591305,0.63414292937376,0.0,0.04964240109970283,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV47e_W43,0.63414292937376,0.06642645914591305,0.09341825725097627,0.04964240109970283,0.6546621565785604,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.06642645914591305,0.63414292937376,0.0,0.04964240109970283,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV47e_W43,0.63414292937376,0.06642645914591305,0.09341825725097627,0.04964240109970283,0.6546621565785604,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.06562537274655245,0.6367388045571555,0.002595875183395435,0.04959863557662389,0.0008010863993606065,4.3765523078942437e-05,0.002595875183395435
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV47e_W43,0.63414292937376,0.06642645914591305,0.09341825725097627,0.04964240109970283,0.6546621565785604,dimshuffle,,0.06677367109716564,0.6376266536592945,0.0038498913276081015,0.04966135619052395,-0.00034721195125259063,-1.8955090821115572e-05,0.0038498913276081015
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,ADMISSIONc_W43,0.2852126513468296,0.35670099603443867,0.3550501008350301,0.025428799559275767,0.6419136473812683,true,,0.3544078987403413,0.287505748640927,0.0022930972940973793,0.02473434693319579,0.0022930972940973793,0.0006944526260799777,0.0022930972940973793
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,ADMISSIONc_W43,0.2852126513468296,0.35670099603443867,0.3550501008350301,0.025428799559275767,0.6419136473812683,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.35670099603443867,0.2852126513468296,0.0,0.025428799559275767,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,ADMISSIONc_W43,0.2852126513468296,0.35670099603443867,0.3550501008350301,0.025428799559275767,0.6419136473812683,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.35670099603443867,0.2852126513468296,0.0,0.025428799559275767,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,ADMISSIONc_W43,0.2852126513468296,0.35670099603443867,0.3550501008350301,0.025428799559275767,0.6419136473812683,dimshuffle,,0.3590027824670146,0.28291086491425366,0.0023017864325759474,0.026125886135959647,-0.0023017864325759474,-0.0006970865766838807,0.0023017864325759474
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV19a_W43,0.8756920443400233,0.23617175615633046,0.21840600647401054,0.01776574968231992,0.6395202881836929,true,,0.23617175615633046,0.8756920443400233,0.0,0.01776574968231992,0.0,0.0,0.0
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV19a_W43,0.8756920443400233,0.23617175615633046,0.21840600647401054,0.01776574968231992,0.6395202881836929,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.23795495613409245,0.8774752443177853,0.0017831999777619956,0.019548949660081916,-0.0017831999777619956,-0.0017831999777619956,0.0017831999777619956
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV19a_W43,0.8756920443400233,0.23617175615633046,0.21840600647401054,0.01776574968231992,0.6395202881836929,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.23846407182796936,0.8779843600116622,0.0022923156716389004,0.02005806535395882,-0.0022923156716389004,-0.0022923156716389004,0.0022923156716389004
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV19a_W43,0.8756920443400233,0.23617175615633046,0.21840600647401054,0.01776574968231992,0.6395202881836929,dimshuffle,,0.23309408734965842,0.8726143755333513,0.0030776688066720403,0.01468808087564788,0.0030776688066720403,0.0030776688066720403,0.0030776688066720403
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV19c_W43,0.5289236995276048,0.10565766667435961,0.13982577997943524,0.03416811330507563,0.6345813662019644,true,,0.10809433038439098,0.5264870358175734,0.0024366637100313726,0.03173144959504426,-0.0024366637100313726,0.0024366637100313726,0.0024366637100313726
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV19c_W43,0.5289236995276048,0.10565766667435961,0.13982577997943524,0.03416811330507563,0.6345813662019644,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.10515496407437641,0.529426402127588,0.0014300834678239172,0.03467081590505883,0.0005027025999831958,-0.0005027025999831958,0.0014300834678239172
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV19c_W43,0.5289236995276048,0.10565766667435961,0.13982577997943524,0.03416811330507563,0.6345813662019644,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.10272241707052532,0.531858949131439,0.002935249603834289,0.03710336290890992,0.002935249603834289,-0.002935249603834289,0.002935249603834289
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV19c_W43,0.5289236995276048,0.10565766667435961,0.13982577997943524,0.03416811330507563,0.6345813662019644,dimshuffle,,0.1105405983108878,0.5240407678910766,0.004882931636528198,0.029285181668547433,-0.004882931636528198,0.004882931636528198,0.004882931636528198
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV5f_W43,0.47880892412001386,0.3870515732094067,0.38004750569891904,0.033354536692933395,0.6138256834296185,true,,0.38891921558575254,0.4785610102869172,0.001867642376345846,0.03360245052603003,-0.001867642376345846,-0.00024791383309663573,0.001867642376345846
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV5f_W43,0.47880892412001386,0.3870515732094067,0.38004750569891904,0.033354536692933395,0.6138256834296185,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.39027510202489885,0.47613359626344953,0.0032235288154921493,0.03602986454949772,-0.0032235288154921493,-0.0026753278565643246,0.0032235288154921493
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV5f_W43,0.47880892412001386,0.3870515732094067,0.38004750569891904,0.033354536692933395,0.6138256834296185,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.3891470937682265,0.4779309774786299,0.0020955205588197856,0.03423248333431736,-0.0020955205588197856,-0.0008779466413839643,0.0020955205588197856
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV5f_W43,0.47880892412001386,0.3870515732094067,0.38004750569891904,0.033354536692933395,0.6138256834296185,dimshuffle,,0.38991165304572495,0.48057783442388263,0.00286007983631828,0.03158562638906465,-0.0028600798363182522,0.0017689103038687481,0.00286007983631828
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,SOCIETY_GUNS_W92,0.1948467910503173,0.6558252419371657,0.650156753183044,0.04656992165448741,0.5950354360077471,true,,0.6551921959061675,0.19298985304582358,0.002485617995262146,0.04703163413407878,0.00063304603099823,-0.00046171247959136963,0.002485617995262146
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,SOCIETY_GUNS_W92,0.1948467910503173,0.6558252419371657,0.650156753183044,0.04656992165448741,0.5950354360077471,othercell_1,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.6571146339512063,0.1946501101940269,0.0015652816153620408,0.04737887597620412,-0.0012893920140405468,-0.0008089543217167094,0.0015652816153620408
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,SOCIETY_GUNS_W92,0.1948467910503173,0.6558252419371657,0.650156753183044,0.04656992165448741,0.5950354360077471,othercell_2,RACExRELIG :: White | Mormon|RACExRELIG :: White | Protestant,0.6551921959061675,0.19298985304582358,0.002485617995262146,0.04703163413407878,0.00063304603099823,-0.00046171247959136963,0.002485617995262146
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,SOCIETY_GUNS_W92,0.1948467910503173,0.6558252419371657,0.650156753183044,0.04656992165448741,0.5950354360077471,dimshuffle,,0.6620455528636031,0.19248948695409537,0.006763339042663574,0.052980848234916486,-0.006220310926437378,-0.006410926580429077,0.006763339042663574
RACExRELIG,RACExRELIG :: Asian | Roman Catholic -> RACExRELIG :: Hispanic | Roman Catholic,RACESURV5j_W43,0.46661361212159547,0.3787116459098403,0.3562128227043464,0.024879225783336317,0.555905219325608,true,,0.3779705348670986,0.46589750679561337,0.0013834062866952546,0.02485532282248018,0.0007411110427417156,2.3902960856136968e-05,0.0013834062866952546
