attr_type,pair,qkey,wd_A_to_realA,wd_A_to_realB,wd_B_to_realB,condition,wd_patch_to_realB,wd_patch_to_realA,wd_patch_to_predB,shift_ke_realB,shift_dari_realA
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,RACESURV5l_W43,0.584964438446003,1.0998494089549697,1.09766162271915,patch_random,1.098466774900975,0.5835818043920081,0.034333506533098745,0.0013826340539946358,-0.0013826340539948578
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,SOCIETY_JBCLL_W92,0.6637321959441419,0.505751743579735,0.5344815105392631,patch_L11H16,0.5046669785633975,0.6622056333910643,0.03406774322088493,0.0010847650163374745,-0.0015265625530775928
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,SOCIETY_JBCLL_W92,0.6637321959441419,0.505751743579735,0.5344815105392631,patch_L18H14,0.505751743579735,0.6637321959441419,0.032541180667807285,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,SOCIETY_JBCLL_W92,0.6637321959441419,0.505751743579735,0.5344815105392631,patch_top3,0.5031699236685693,0.6597615579970397,0.03651181861490946,0.0025818199111656837,-0.0039706379471021735
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,SOCIETY_JBCLL_W92,0.6637321959441419,0.505751743579735,0.5344815105392631,patch_random,0.5079662241025921,0.66623079551605,0.030042581095899218,-0.0022144805228571096,0.002498599571908122
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,SOCIETY_TRANS_W92,0.9318392517084035,0.8210164025354528,0.8572656903229807,patch_L11H16,0.8210164025354528,0.9318392517084035,0.051567728414482816,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,SOCIETY_TRANS_W92,0.9318392517084035,0.8210164025354528,0.8572656903229807,patch_L18H14,0.8194943681983322,0.9303172173712829,0.053237334000733744,0.0015220343371206146,-0.0015220343371206146
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,SOCIETY_TRANS_W92,0.9318392517084035,0.8210164025354528,0.8572656903229807,patch_top3,0.8172498836937887,0.9280727328667394,0.054828863499903124,0.0037665188416641238,-0.0037665188416641238
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,SOCIETY_TRANS_W92,0.9318392517084035,0.8210164025354528,0.8572656903229807,patch_random,0.8222810790530939,0.9331039282260446,0.05128658819157589,-0.0012646765176410613,0.0012646765176410613
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,VTRGHTPRIV1_W92,0.020268053997380187,0.16368598913417026,0.16913377513089295,patch_L11H16,0.16368598913417026,0.020268053997380187,0.005447785996722687,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,VTRGHTPRIV1_W92,0.020268053997380187,0.16368598913417026,0.16913377513089295,patch_L18H14,0.16368598913417026,0.020268053997380187,0.005447785996722687,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,VTRGHTPRIV1_W92,0.020268053997380187,0.16368598913417026,0.16913377513089295,patch_top3,0.16368598913417026,0.020268053997380187,0.005447785996722687,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,VTRGHTPRIV1_W92,0.020268053997380187,0.16368598913417026,0.16913377513089295,patch_random,0.16368598913417026,0.020268053997380187,0.005447785996722687,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,WHADVANT_W92,0.5430155538463718,0.5913223459737892,0.6668017651670748,patch_L11H16,0.592755558126344,0.5438797619527498,0.07404620704073084,-0.0014332121525547636,0.0008642081063779949
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,WHADVANT_W92,0.5430155538463718,0.5913223459737892,0.6668017651670748,patch_L18H14,0.5913223459737892,0.5430155538463718,0.0754794191932856,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,WHADVANT_W92,0.5430155538463718,0.5913223459737892,0.6668017651670748,patch_top3,0.588760763358813,0.5410908727053059,0.07804100180826179,0.0025615826149761878,-0.0019246811410659204
AGExPOLPARTY,AGExPOLPARTY :: 50-64 | Refused -> AGExPOLPARTY :: 65+ | Other,WHADVANT_W92,0.5430155538463718,0.5913223459737892,0.6668017651670748,patch_random,0.5896825934054352,0.5412414585956385,0.07711917176163963,0.0016397525683540248,-0.001774095250733243
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,BETTERPOL1F1H_W36,0.15235458392787346,0.1737662964924418,0.17231355240582502,patch_L11H16,0.1724291407132057,0.15277965990449802,0.01479591429233551,0.0013371557792360989,0.000425075976624556
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,BETTERPOL1F1H_W36,0.15235458392787346,0.1737662964924418,0.17231355240582502,patch_L18H14,0.17243575698758828,0.1519338496666429,0.015641724530190637,0.0013305395048535118,-0.0004207342612305709
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,BETTERPOL1F1H_W36,0.15235458392787346,0.1737662964924418,0.17231355240582502,patch_top3,0.1724291407132057,0.15277965990449802,0.01479591429233551,0.0013371557792360989,0.000425075976624556
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,BETTERPOL1F1H_W36,0.15235458392787346,0.1737662964924418,0.17231355240582502,patch_random,0.17243575698758828,0.1519338496666429,0.015641724530190637,0.0013305395048535118,-0.0004207342612305709
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,EAT3J_W34,0.6650013835413988,0.5783085923882036,0.642540151436759,patch_L11H16,0.5783085923882036,0.6650013835413988,0.06423155904855543,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,EAT3J_W34,0.6650013835413988,0.5783085923882036,0.642540151436759,patch_L18H14,0.5768032836116401,0.6634960747648353,0.0657368678251189,0.0015053087765635187,-0.0015053087765635187
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,EAT3J_W34,0.6650013835413988,0.5783085923882036,0.642540151436759,patch_top3,0.5783085923882036,0.6650013835413988,0.06423155904855543,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,EAT3J_W34,0.6650013835413988,0.5783085923882036,0.642540151436759,patch_random,0.5783085923882036,0.6650013835413988,0.06423155904855543,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,EVOPERS3_W34,0.10752592836350483,0.28654843739369773,0.3212530788691673,patch_L11H16,0.28335380731907667,0.10616032637757944,0.03789927155009065,0.003194630074621063,-0.001365601985925391
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,EVOPERS3_W34,0.10752592836350483,0.28654843739369773,0.3212530788691673,patch_L18H14,0.28654843739369773,0.10752592836350483,0.03470464147546959,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,EVOPERS3_W34,0.10752592836350483,0.28654843739369773,0.3212530788691673,patch_top3,0.2879152125182115,0.10937435490776848,0.033337866350955814,-0.001366775124513775,0.0018484265442636483
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,EVOPERS3_W34,0.10752592836350483,0.28654843739369773,0.3212530788691673,patch_random,0.28654843739369773,0.10752592836350483,0.03470464147546959,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV23b_W50,0.2903703709995177,0.08069147530125143,0.06799820616430552,patch_L11H16,0.08198432530794575,0.29295326960442325,0.055959776784716087,-0.0012928500066943238,0.00258289860490557
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV23b_W50,0.2903703709995177,0.08069147530125143,0.06799820616430552,patch_L18H14,0.08069147530125143,0.2903703709995177,0.053376878179810516,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV23b_W50,0.2903703709995177,0.08069147530125143,0.06799820616430552,patch_top3,0.08198432530794575,0.29295326960442325,0.055959776784716087,-0.0012928500066943238,0.00258289860490557
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV23b_W50,0.2903703709995177,0.08069147530125143,0.06799820616430552,patch_random,0.0823452910313267,0.2913053204102296,0.05431182759052244,-0.001653815730075281,0.0009349494107119272
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV26c_W50,1.4111067090612952,2.0480213940008105,2.0083742655364754,patch_L11H16,2.04504365396114,1.4081289690216248,0.03666938842466422,0.00297774003967044,-0.00297774003967044
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV26c_W50,1.4111067090612952,2.0480213940008105,2.0083742655364754,patch_L18H14,2.0480213940008105,1.4111067090612952,0.03964712846433488,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV26c_W50,1.4111067090612952,2.0480213940008105,2.0083742655364754,patch_top3,2.0480213940008105,1.4111067090612952,0.03964712846433488,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV26c_W50,1.4111067090612952,2.0480213940008105,2.0083742655364754,patch_random,2.0490301018405015,1.4121154169009864,0.04065583630402597,-0.001008707839690981,0.001008707839691203
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV34A_W50,0.3162500063228024,0.42803975974258024,0.43189837180130963,patch_L11H16,0.42685760563812947,0.31506785221835165,0.020614939817054534,0.0011821541044507722,-0.0011821541044507722
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV34A_W50,0.3162500063228024,0.42803975974258024,0.43189837180130963,patch_L18H14,0.42697022861107614,0.3151804751912983,0.019010859664664537,0.0010695311315040978,-0.0010695311315040978
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV34A_W50,0.3162500063228024,0.42803975974258024,0.43189837180130963,patch_top3,0.42685760563812947,0.31506785221835165,0.020614939817054534,0.0011821541044507722,-0.0011821541044507722
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FAMSURV34A_W50,0.3162500063228024,0.42803975974258024,0.43189837180130963,patch_random,0.4257880295515598,0.313998276131782,0.019868310856788224,0.002251730191020429,-0.002251730191020429
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FTRWORRYb_W41,0.13951487908768834,0.07643592522660225,0.08566998514221069,patch_L11H16,0.07643592522660225,0.13951487908768834,0.04502788685787129,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FTRWORRYb_W41,0.13951487908768834,0.07643592522660225,0.08566998514221069,patch_L18H14,0.07643592522660225,0.13951487908768834,0.04502788685787129,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FTRWORRYb_W41,0.13951487908768834,0.07643592522660225,0.08566998514221069,patch_top3,0.0758640978699317,0.1400867064443589,0.043009411016590116,0.0005718273566705512,0.0005718273566705512
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,FTRWORRYb_W41,0.13951487908768834,0.07643592522660225,0.08566998514221069,patch_random,0.07643592522660225,0.13951487908768834,0.04502788685787129,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q10_W82,0.024230366103460244,0.26954626139613397,0.24871439190943495,patch_L11H16,0.26954626139613397,0.024230366103460244,0.020831869486699017,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q10_W82,0.024230366103460244,0.26954626139613397,0.24871439190943495,patch_L18H14,0.2710960996018538,0.0257802043091801,0.022381707692418873,-0.0015498382057198556,0.0015498382057198556
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q10_W82,0.024230366103460244,0.26954626139613397,0.24871439190943495,patch_top3,0.26954626139613397,0.024230366103460244,0.020831869486699017,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q10_W82,0.024230366103460244,0.26954626139613397,0.24871439190943495,patch_random,0.26954626139613397,0.024230366103460244,0.020831869486699017,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q15_f_W82,0.5001246206539063,0.5123370711291226,0.4693235303230479,patch_L11H16,0.509249922461352,0.4970374719861357,0.039926392138304095,0.0030871486677706006,-0.0030871486677706006
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q15_f_W82,0.5001246206539063,0.5123370711291226,0.4693235303230479,patch_L18H14,0.5130092798089775,0.5007968293337612,0.04368574948592957,-0.0006722086798548466,0.0006722086798549576
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q15_f_W82,0.5001246206539063,0.5123370711291226,0.4693235303230479,patch_top3,0.5101441960527686,0.49793174557755226,0.04082066572972065,0.0021928750763540172,-0.0021928750763540172
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q15_f_W82,0.5001246206539063,0.5123370711291226,0.4693235303230479,patch_random,0.5120332358860509,0.4998207854108345,0.042709705563002937,0.00030383524307175946,-0.00030383524307175946
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q4_b_W82,0.8650898595020646,0.7218749971719219,0.6513064313931141,patch_L11H16,0.7199146994664846,0.8631295617966273,0.06860826807337056,0.001960297705437375,-0.001960297705437375
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q4_b_W82,0.8650898595020646,0.7218749971719219,0.6513064313931141,patch_L18H14,0.7218749971719219,0.8650898595020646,0.07056856577880793,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q4_b_W82,0.8650898595020646,0.7218749971719219,0.6513064313931141,patch_top3,0.7218749971719219,0.8650898595020646,0.07056856577880793,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,GAP21Q4_b_W82,0.8650898595020646,0.7218749971719219,0.6513064313931141,patch_random,0.7199146994664846,0.8631295617966273,0.06860826807337056,0.001960297705437375,-0.001960297705437375
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,HAPPENf_W41,0.06504758090694085,0.07054730081270044,0.11176849688729351,patch_L11H16,0.07054730081270044,0.06504758090694085,0.04122119607459307,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,HAPPENf_W41,0.06504758090694085,0.07054730081270044,0.11176849688729351,patch_L18H14,0.07054730081270044,0.06504758090694085,0.04122119607459307,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,HAPPENf_W41,0.06504758090694085,0.07054730081270044,0.11176849688729351,patch_top3,0.07054730081270044,0.06504758090694085,0.04122119607459307,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,HAPPENf_W41,0.06504758090694085,0.07054730081270044,0.11176849688729351,patch_random,0.06864227681780832,0.06314255691204873,0.04312622006948519,0.0019050239948921188,-0.0019050239948921188
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INEQ5_f_W54,0.2839124551452125,0.3652920157749299,0.3761330472837147,patch_L11H16,0.3652920157749299,0.2839124551452125,0.025315649792549078,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INEQ5_f_W54,0.2839124551452125,0.3652920157749299,0.3761330472837147,patch_L18H14,0.3652920157749299,0.2839124551452125,0.025315649792549078,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INEQ5_f_W54,0.2839124551452125,0.3652920157749299,0.3761330472837147,patch_top3,0.3681922354141401,0.2868126747844227,0.02463496602667392,-0.0029002196392101665,0.0029002196392101665
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INEQ5_f_W54,0.2839124551452125,0.3652920157749299,0.3761330472837147,patch_random,0.3652920157749299,0.2839124551452125,0.025315649792549078,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INFOKNOWe_W45,0.35394507142674475,0.31354320835310834,0.3541742201425554,patch_L11H16,0.3151203043753005,0.3555221674489369,0.03905391576725492,-0.001577096022192137,0.001577096022192137
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INFOKNOWe_W45,0.35394507142674475,0.31354320835310834,0.3541742201425554,patch_L18H14,0.31354320835310834,0.35394507142674475,0.04063101178944706,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INFOKNOWe_W45,0.35394507142674475,0.31354320835310834,0.3541742201425554,patch_top3,0.31354320835310834,0.35394507142674475,0.04063101178944706,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INFOKNOWe_W45,0.35394507142674475,0.31354320835310834,0.3541742201425554,patch_random,0.31354320835310834,0.35394507142674475,0.04063101178944706,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INFOWHYa_W45,0.33740230491438805,0.2403378394436092,0.19093075429202488,patch_L11H16,0.2403378394436092,0.33740230491438805,0.04940708515158432,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INFOWHYa_W45,0.33740230491438805,0.2403378394436092,0.19093075429202488,patch_L18H14,0.2403378394436092,0.33740230491438805,0.04940708515158432,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INFOWHYa_W45,0.33740230491438805,0.2403378394436092,0.19093075429202488,patch_top3,0.2403378394436092,0.33740230491438805,0.04940708515158432,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,INFOWHYa_W45,0.33740230491438805,0.2403378394436092,0.19093075429202488,patch_random,0.2403378394436092,0.33740230491438805,0.04940708515158432,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,MESUM1_FE_W29,0.10845591487359152,0.048395799300141706,0.05560585362783488,patch_L11H16,0.048395799300141706,0.10845591487359152,0.007210054327693172,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,MESUM1_FE_W29,0.10845591487359152,0.048395799300141706,0.05560585362783488,patch_L18H14,0.048395799300141706,0.10845591487359152,0.007210054327693172,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,MESUM1_FE_W29,0.10845591487359152,0.048395799300141706,0.05560585362783488,patch_top3,0.04658363933904208,0.11026807483469114,0.009022214288792796,0.0018121599610996242,0.0018121599610996242
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,MESUM1_FE_W29,0.10845591487359152,0.048395799300141706,0.05560585362783488,patch_random,0.048395799300141706,0.10845591487359152,0.007210054327693172,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,NATDEBT_W41,0.45718639714290266,0.38078713326979674,0.44489826664224974,patch_L11H16,0.38059276777905005,0.45654263085849156,0.08833861029121581,0.00019436549074669518,-0.0006437662844110958
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,NATDEBT_W41,0.45718639714290266,0.38078713326979674,0.44489826664224974,patch_L18H14,0.38021836268671494,0.45619477025837163,0.08868647089133574,0.0005687705830818013,-0.0009916268845310272
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,NATDEBT_W41,0.45718639714290266,0.38078713326979674,0.44489826664224974,patch_top3,0.38078713326979674,0.45718639714290266,0.08769484400680472,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,NATDEBT_W41,0.45718639714290266,0.38078713326979674,0.44489826664224974,patch_random,0.3796847074948141,0.4556783767332614,0.08920286441644598,0.0011024257749826516,-0.0015080204096412642
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,ROBJOB5C_W27,0.6000337705187186,0.5317107788447444,0.5216285533499,patch_L11H16,0.5321015797216434,0.6004245713956177,0.017385554840569917,-0.0003908008768990223,0.0003908008768990223
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,ROBJOB5C_W27,0.6000337705187186,0.5317107788447444,0.5216285533499,patch_L18H14,0.5308115227136374,0.5991345143876117,0.018805534711583693,0.0008992561311069736,-0.0008992561311069736
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,ROBJOB5C_W27,0.6000337705187186,0.5317107788447444,0.5216285533499,patch_top3,0.5293303015024362,0.5976532931764105,0.018393315065352023,0.0023804773423081738,-0.0023804773423081738
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,ROBJOB5C_W27,0.6000337705187186,0.5317107788447444,0.5216285533499,patch_random,0.5293303015024362,0.5976532931764105,0.018393315065352023,0.0023804773423081738,-0.0023804773423081738
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,RQ3_F1Ca_W42,0.27911064143353276,0.4721229186090295,0.50187384254022,patch_L11H16,0.4703343427805459,0.2773220656050492,0.03153949975967407,0.001788575828483574,-0.001788575828483574
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,RQ3_F1Ca_W42,0.27911064143353276,0.4721229186090295,0.50187384254022,patch_L18H14,0.4703343427805459,0.2773220656050492,0.03153949975967407,0.001788575828483574,-0.001788575828483574
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,RQ3_F1Ca_W42,0.27911064143353276,0.4721229186090295,0.50187384254022,patch_top3,0.4703343427805459,0.2773220656050492,0.03153949975967407,0.001788575828483574,-0.001788575828483574
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,RQ3_F1Ca_W42,0.27911064143353276,0.4721229186090295,0.50187384254022,patch_random,0.4703343427805459,0.2773220656050492,0.03153949975967407,0.001788575828483574,-0.001788575828483574
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,SOLVPROBh_W41,0.510455982617676,0.2690310171444935,0.2969172476939401,patch_L11H16,0.2687339835468343,0.5110373102228983,0.06683451944629226,0.000297033597659202,0.0005813276052223371
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,SOLVPROBh_W41,0.510455982617676,0.2690310171444935,0.2969172476939401,patch_L18H14,0.2673647205313089,0.5094317009560292,0.06844012871316141,0.0016662966131846257,-0.0010242816616468087
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,SOLVPROBh_W41,0.510455982617676,0.2690310171444935,0.2969172476939401,patch_top3,0.2690310171444935,0.510455982617676,0.0674158470515146,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,SOLVPROBh_W41,0.510455982617676,0.2690310171444935,0.2969172476939401,patch_random,0.2690310171444935,0.510455982617676,0.0674158470515146,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,SOURCESKEPc_W45,0.7575419440457667,0.4903617428476882,0.5542944176404893,patch_L11H16,0.4903617428476882,0.7575419440457667,0.07000130801239068,0.0,0.0
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,SOURCESKEPc_W45,0.7575419440457667,0.4903617428476882,0.5542944176404893,patch_L18H14,0.4909451510422457,0.7581253522403242,0.06996303022999378,-0.0005834081945574887,0.0005834081945574887
AGExPOLPARTY,AGExPOLPARTY :: 18-29 | Independent -> AGExPOLPARTY :: 50-64 | Democrat,SOURCESKEPc_W45,0.7575419440457667,0.4903617428476882,0.5542944176404893,patch_top3,0.4903617428476882,0.7575419440457667,0.07000130801239068,0.0,0.0
